SKU,CategoryCode,SKUStatus,SupplierNumber
8345407,360,Active,85243
8345415,340,Discontinued,4782
8345423,360,Active,85243
8345431,340,Discontinued,4782
8345449,340,Discontinued,4782
8345456,340,Discontinued,4782
8345472,340,Discontinued,4782
8345480,340,Discontinued,4782
8345498,340,Discontinued,4782
8345530,340,Discontinued,4782
8345548,340,Discontinued,4782
8345555,340,Discontinued,4782
8345563,340,Discontinued,4782
8345571,340,Discontinued,4782
8345589,340,Discontinued,4782
8345597,340,Discontinued,4782
8345605,340,Discontinued,4782
8345613,340,Discontinued,4782
8345621,340,Discontinued,4782
8345639,340,Discontinued,4782
8345647,340,Discontinued,4782
8345654,340,Discontinued,4782
8345662,340,Discontinued,4782
8345670,340,Discontinued,4782
8345688,340,Discontinued,4782
8345696,340,Discontinued,4782
8345704,340,Discontinued,4782
8345712,340,Discontinued,4782
8345753,320,Active,85243
8345761,700,Pre Active,2082
8345787,200,Discontinued,2745
8345803,340,Discontinued,4611
8345811,340,Discontinued,4611
8345829,340,Discontinued,4611
8345837,340,Discontinued,4611
8345860,200,Discontinued,2745
8345878,200,Discontinued,2745
8345886,200,Discontinued,2745
8345894,200,Discontinued,2745
8345902,200,Discontinued,2745
8345928,200,Discontinued,2745
8345944,200,Discontinued,2745
8345977,200,Pre Active,2745
8345985,200,Pre Active,2745
8346009,700,Pre Active,5446
8346025,400,Discontinued,51726
8346132,700,Pre Active,2087
8346140,700,Pre Active,2083
8346165,700,Pre Active,2088
8346306,200,Discontinued,2746
8346314,700,Pre Active,2087
8346330,350,Active,5178
8346348,350,Discontinued,5178
8346355,350,Discontinued,5178
8346439,380,Discontinued,1942
8346447,380,Discontinued,1942
8346454,200,Pre Active,2746
8346496,200,Pre Active,2745
8346504,200,Pre Active,2745
8346645,320,Discontinued,5446
8346652,320,Discontinued,5446
8346686,700,Pre Active,11661
8346702,700,Pre Active,4637
8346710,360,Discontinued,85243
8346728,360,Active,2387
8346736,360,Active,85243
8346751,360,Discontinued,85243
8346769,360,Active,85243
8346777,360,Active,16940
8346785,430,Active,3038
8346793,380,Discontinued,5230
8346801,200,Discontinued,2745
8346819,200,Pre Active,2745
8346827,200,Discontinued,2745
8346850,200,Discontinued,2745
8346900,380,Discontinued,2532
8346926,360,Active,2387
8346934,360,Active,85243
8346942,360,Active,85243
8346959,360,Active,85243
8346967,360,Active,85243
8346975,360,Active,2387
8346983,200,Pre Active,2745
8346991,360,Active,85243
8347015,360,Active,85243
8347023,360,Active,2387
8347031,360,Active,85243
8347049,360,Active,16934
8347056,200,Discontinued,2745
8347098,360,Active,30795
8347114,200,Pre Active,2746
8347122,200,Discontinued,2746
8347155,200,Discontinued,2745
8347163,200,Discontinued,2745
8347189,360,Active,52070
8347197,360,Active,52070
8347205,360,Active,52070
8347213,360,Active,52070
8347221,360,Active,52070
8347239,200,Discontinued,2746
8347247,360,Active,52070
8347254,360,Active,52070
8347262,360,Active,52070
8347270,360,Active,52070
8347288,360,Active,52070
8347296,360,Active,52070
8347304,360,Active,52070
8347312,360,Active,52070
8347320,360,Active,52070
8347346,360,Active,52070
8347353,360,Active,52070
8347361,360,Active,52070
8347379,360,Active,52070
8347387,360,Pre Active,85243
8347395,360,Pre Active,85243
8347403,360,Pre Active,85243
8347411,360,Pre Active,85243
8347429,360,Pre Active,85243
8347437,360,Pre Active,85243
8347452,360,Pre Active,52070
8347494,600,Active,4594
8347569,360,Discontinued,3038
8347643,700,Pre Active,2082
8347668,360,Active,51726
8347676,360,Active,51726
8347684,360,Active,51726
8347692,440,Discontinued,5175
8347726,200,Discontinued,2745
8347759,200,Pre Active,2745
8347767,320,Pre Active,5446
8347775,610,Pre Active,51726
8347783,320,Pre Active,5446
8347791,200,Discontinued,2745
8347809,380,Active,4340
8347817,380,Active,4340
8347825,380,Active,4340
8347841,200,Discontinued,2745
8347866,200,Pre Active,2745
8347874,200,Discontinued,2745
8347882,400,Discontinued,51726
8347908,200,Discontinued,2746
8347940,430,Discontinued,3801
8347965,430,Active,3801
8347999,360,Active,85243
8348005,430,Active,3801
8348013,360,Active,85243
8348021,430,Active,3801
8348039,430,Active,3801
8348047,430,Active,3801
8348054,360,Active,30795
8348088,360,Discontinued,52070
8348104,370,Discontinued,562
8348112,390,Discontinued,5154
8348120,390,Active,5154
8348138,390,Active,5154
8348146,360,Active,52070
8348161,360,Active,52070
8348179,360,Active,52070
8348187,360,Active,52070
8348195,200,Discontinued,30824
8348203,360,Active,52070
8348211,360,Active,52070
8348237,360,Active,52070
8348245,200,Pre Active,30824
8348260,360,Active,52070
8348278,360,Active,52070
8348286,360,Active,52070
8348294,360,Active,52070
8348302,360,Active,52070
8348310,360,Active,52070
8348328,360,Active,52070
8348336,360,Active,52070
8348344,360,Active,52070
8348369,360,Active,52070
8348377,360,Active,52070
8348385,360,Active,52070
8348393,360,Active,52070
8348401,200,Discontinued,30824
8348435,360,Active,52070
8348443,360,Active,52070
8348450,200,Discontinued,30824
8348468,320,Active,822
8348476,360,Active,52070
8348484,360,Active,52070
8348492,360,Active,52070
8348500,360,Discontinued,52070
8348518,360,Active,52070
8348526,360,Active,52070
8348534,360,Active,52070
8348542,360,Active,52070
8348559,360,Active,52070
8348567,360,Active,52070
8348575,360,Active,52070
8348591,360,Discontinued,52070
8348617,360,Discontinued,85243
8348625,700,Pre Active,4637
8348641,320,Active,52070
8348658,320,Active,52070
8348666,320,Active,52070
8348674,320,Active,85243
8348682,320,Active,85243
8348690,320,Active,85243
8348708,320,Active,85243
8348716,320,Active,822
8348724,320,Active,822
8348732,700,Pre Active,5452
8348757,700,Pre Active,4637
8348781,200,Discontinued,2746
8348823,200,Pre Active,2745
8348831,200,Pre Active,2745
8348906,200,Discontinued,2745
8348930,200,Discontinued,2745
8348948,200,Pre Active,2745
8348955,320,Active,4668
8349003,200,Pre Active,2745
8349011,200,Pre Active,2745
8349029,200,Pre Active,2745
8349045,200,Discontinued,2745
8349052,360,Discontinued,5193
8349060,200,Pre Active,2745
8349078,200,Pre Active,2745
8349086,200,Discontinued,2745
8349094,200,Pre Active,2745
8349102,700,Pre Active,2088
8349110,360,Discontinued,1267
8349144,200,Discontinued,2745
8349151,360,Discontinued,4222
8349177,200,Pre Active,2745
8349193,200,Discontinued,2745
8349300,360,Discontinued,4864
8349318,200,Pre Active,2745
8349326,200,Pre Active,2745
8349383,200,Discontinued,2746
8349409,200,Discontinued,2746
8349425,200,Discontinued,2746
8349433,200,Discontinued,2746
8349441,200,Discontinued,2746
8349466,200,Discontinued,30824
8349482,200,Discontinued,2746
8349490,200,Pre Active,2746
8349508,200,Discontinued,2746
8349516,330,Seasonal,5130
8349540,340,Pre Active,5930
8349599,200,Pre Active,2745
8349607,360,Active,52070
8349615,360,Active,52070
8349623,340,Discontinued,5202
8349631,360,Active,52070
8349649,360,Active,52070
8349656,340,Discontinued,5202
8349680,200,Pre Active,2745
8349698,700,Pre Active,4637
8349714,200,Discontinued,2745
8349722,340,Discontinued,1156
8349755,360,Discontinued,85243
8349763,320,Active,85243
8349771,360,Active,85243
8349789,320,Active,85243
8349797,320,Active,85243
8349805,360,Discontinued,3999
8349821,320,Active,52070
8349839,320,Active,52070
8349847,200,Pre Active,2745
8349854,200,Pre Active,2745
8349862,700,Pre Active,2534
8349870,200,Discontinued,2745
8349888,200,Discontinued,2745
8349904,320,Active,822
8349938,360,Discontinued,74
8349946,200,Pre Active,2745
8349987,360,Discontinued,1267
8350019,700,Pre Active,2087
8350027,200,Discontinued,2746
8350084,390,Discontinued,5205
8350126,700,Pre Active,15851
8350134,200,Discontinued,2745
8350175,310,Active,5206
8350209,360,Active,85243
8350258,200,Discontinued,2746
8350274,310,Discontinued,1769
8350282,310,Discontinued,1769
8350308,200,Discontinued,2745
8350316,200,Discontinued,2745
8350324,700,Pre Active,4637
8350332,700,Pre Active,4637
8350340,700,Pre Active,4637
8350357,700,Pre Active,4637
8350373,700,Pre Active,4637
8350399,310,Active,511
8350431,700,Discontinued,3795
8350456,360,Discontinued,4222
8350472,200,Discontinued,2745
8350480,200,Discontinued,2745
8350498,200,Pre Active,2745
8350506,200,Pre Active,2745
8350571,200,Pre Active,2745
8350597,700,Pre Active,2083
8350605,200,Pre Active,2745
8350647,200,Discontinued,2745
8350670,200,Pre Active,2745
8350688,200,Discontinued,2746
8350704,330,Discontinued,4096
8350712,370,Active,5034
8350738,370,Active,5034
8350746,370,Active,5034
8350753,370,Active,5034
8350787,370,Active,5034
8350795,370,Active,5034
8350811,370,Active,5034
8350829,370,Active,5034
8350845,370,Active,5034
8350852,370,Active,5034
8350878,370,Active,5034
8350886,370,Active,5034
8350894,360,Discontinued,52070
8350902,370,Active,5034
8350910,370,Active,5034
8350928,370,Active,5034
8350936,370,Active,5034
8350944,370,Active,5034
8350951,370,Active,5034
8350969,370,Active,5034
8350977,370,Active,5034
8351009,360,Discontinued,5193
8351017,360,Active,5193
8351025,360,Active,5193
8351033,360,Active,5193
8351041,320,Active,446
8351058,320,Active,446
8351066,320,Active,446
8351082,320,Active,446
8351090,320,Active,446
8351108,360,Active,5193
8351165,360,Active,51726
8351199,360,Active,5193
8351207,360,Discontinued,52070
8351215,360,Active,52070
8351223,360,Active,52070
8351231,360,Active,4970
8351249,360,Active,4970
8351256,360,Active,4970
8351264,360,Active,4970
8351272,360,Active,52070
8351280,360,Active,52070
8351298,360,Pre Active,52070
8351322,370,Active,5034
8351348,360,Active,52070
8351355,360,Active,52070
8351363,360,Seasonal,3999
8351371,350,Seasonal,5210
8351389,360,Active,52070
8351397,350,Active,5210
8351405,360,Active,52070
8351413,360,Active,52070
8351421,360,Active,52070
8351439,360,Active,52070
8351447,360,Active,52070
8351462,360,Active,52070
8351470,360,Active,52070
8351488,360,Active,52070
8351504,360,Active,52070
8351520,360,Active,52070
8351546,360,Active,52070
8351553,360,Active,85243
8351579,360,Active,85243
8351587,360,Active,85243
8351595,360,Active,52070
8351629,360,Active,85243
8351637,370,Active,5034
8351645,360,Active,85243
8351660,360,Active,85243
8351678,360,Active,85243
8351686,360,Active,85243
8351702,200,Pre Active,2745
8351710,360,Active,66000
8351736,340,Active,1957
8351744,340,Active,1957
8351751,340,Active,1957
8351843,340,Active,4244
8351850,360,Discontinued,85243
8351884,360,Discontinued,85243
8351892,200,Discontinued,2745
8351900,360,Discontinued,85243
8351918,200,Discontinued,2745
8351926,200,Discontinued,2745
8351934,200,Pre Active,2745
8351959,200,Discontinued,2745
8351967,200,Discontinued,2745
8351983,200,Pre Active,2745
8351991,360,Discontinued,30411
8352023,200,Pre Active,2745
8352031,360,Active,5217
8352072,400,Discontinued,4504
8352106,360,Discontinued,740
8352114,360,Discontinued,5218
8352155,330,Discontinued,5014
8352163,360,Pre Active,52070
8352197,360,Discontinued,5014
8352213,200,Discontinued,2745
8352221,200,Discontinued,2745
8352239,200,Discontinued,2745
8352247,200,Discontinued,2745
8352254,200,Discontinued,2745
8352262,200,Discontinued,2745
8352270,200,Discontinued,2745
8352288,200,Discontinued,2745
8352304,200,Pre Active,2745
8352312,200,Pre Active,2745
8352320,200,Pre Active,2745
8352353,200,Discontinued,2745
8352387,200,Discontinued,2745
8352411,320,Active,2387
8352429,200,Pre Active,2746
8352536,200,Discontinued,30411
8352551,370,Active,5457
8352569,370,Active,5457
8352577,370,Active,5457
8352585,370,Active,5457
8352593,370,Active,5457
8352601,360,Active,52070
8352619,360,Active,52070
8352676,360,Discontinued,231
8352684,360,Discontinued,231
8352692,700,Pre Active,2087
8352783,700,Pre Active,4637
8352791,700,Pre Active,4637
8352809,700,Pre Active,2082
8352841,380,Discontinued,3999
8352858,380,Discontinued,3999
8352866,360,Seasonal,3999
8352890,360,Discontinued,3999
8352924,360,Seasonal,3999
8352940,360,Seasonal,3999
8352965,400,Active,2387
8352973,370,Active,5446
8352999,360,Discontinued,231
8353021,310,Active,1769
8353054,310,Active,1769
8353088,200,Discontinued,2745
8353096,200,Discontinued,2745
8353104,200,Pre Active,2745
8353112,200,Pre Active,2745
8353153,340,Active,3999
8353187,400,Active,85243
8353195,200,Discontinued,2745
8353203,200,Discontinued,2745
8353211,310,Active,52070
8353229,400,Active,51726
8353237,400,Discontinued,51726
8353286,200,Discontinued,2745
8353302,340,Active,2534
8353336,200,Discontinued,2745
8353344,340,Pre Active,52070
8353351,340,Discontinued,11136
8353377,370,Discontinued,4864
8353492,200,Discontinued,2745
8353534,360,Discontinued,95
8353559,380,Discontinued,3999
8353609,330,Seasonal,3999
8353666,310,Discontinued,80857
8353682,200,Discontinued,2745
8353716,200,Discontinued,2745
8353732,200,Discontinued,2745
8353740,200,Pre Active,2745
8353765,200,Pre Active,2745
8353773,200,Discontinued,2745
8353781,200,Discontinued,2745
8353815,320,Discontinued,2017
8353831,700,Pre Active,11661
8353856,700,Pre Active,2082
8353898,360,Active,52070
8353906,400,Discontinued,85243
8353914,400,Discontinued,85243
8353922,400,Discontinued,85243
8353955,700,Pre Active,4637
8353971,700,Pre Active,38963
8353989,700,Pre Active,2087
8354003,360,Active,85243
8354011,360,Active,85243
8354029,360,Active,85243
8354052,360,Discontinued,85243
8354060,360,Active,85243
8354102,360,Discontinued,52070
8354110,360,Pre Active,52070
8354128,340,Discontinued,5231
8354136,340,Discontinued,5231
8354144,360,Pre Active,85243
8354169,360,Active,52070
8354177,200,Discontinued,2745
8354185,360,Active,85243
8354193,360,Active,85243
8354201,360,Active,85243
8354219,360,Active,85243
8354284,700,Pre Active,4637
8354292,200,Discontinued,2745
8354300,360,Active,5217
8354326,360,Active,5217
8354342,360,Discontinued,5218
8354409,700,Pre Active,2158
8354417,360,Discontinued,85243
8354425,360,Discontinued,85243
8354441,360,Active,85243
8354458,360,Active,85243
8354474,320,Active,85243
8354482,320,Active,85243
8354508,320,Active,85243
8354540,360,Seasonal,51726
8354557,360,Discontinued,51726
8354573,350,Active,231
8354599,200,Discontinued,2745
8354607,360,Seasonal,51726
8354615,700,Pre Active,2082
8354649,320,Active,52070
8354664,200,Pre Active,2745
8354672,700,Pre Active,4637
8354698,200,Pre Active,2745
8354714,360,Active,16934
8354722,200,Discontinued,2745
8354730,360,Seasonal,52070
8354748,360,Seasonal,52070
8354789,330,Active,85243
8354797,330,Active,85243
8354813,200,Discontinued,2745
8354847,330,Active,70748
8354862,700,Pre Active,2082
8354904,700,Pre Active,4297
8355000,340,Discontinued,52070
8355067,360,Discontinued,52070
8355083,360,Active,52070
8355117,390,Discontinued,4551
8355141,390,Discontinued,4551
8355158,390,Discontinued,4551
8355166,390,Discontinued,4551
8355174,360,Active,52070
8355182,320,Discontinued,5446
8355208,360,Active,52070
8355232,200,Discontinued,2745
8355257,360,Active,52070
8355265,350,Pre Active,52070
8355281,350,Pre Active,52070
8355307,350,Pre Active,52070
8355315,360,Active,52070
8355323,700,Pre Active,4637
8355331,360,Active,52070
8355356,360,Discontinued,52070
8355364,350,Discontinued,52070
8355372,360,Active,52070
8355380,360,Discontinued,52070
8355398,360,Discontinued,52070
8355406,350,Discontinued,52070
8355422,350,Discontinued,52070
8355448,350,Discontinued,52070
8355463,350,Discontinued,52070
8355471,360,Discontinued,52070
8355505,350,Discontinued,52070
8355513,350,Discontinued,52070
8355554,200,Discontinued,2745
8355588,200,Pre Active,2745
8355596,360,Discontinued,52070
8355620,360,Discontinued,52070
8355679,400,Discontinued,66000
8355687,360,Discontinued,52070
8355703,360,Active,52070
8355737,360,Active,52070
8355752,330,Active,52070
8355760,360,Discontinued,3999
8355778,360,Active,52070
8355802,360,Active,52070
8355828,360,Active,52070
8355844,360,Active,52070
8355877,200,Pre Active,2745
8355885,360,Discontinued,52070
8355893,360,Active,52070
8355901,360,Discontinued,52070
8355919,360,Discontinued,52070
8355927,360,Discontinued,52070
8355943,360,Discontinued,52070
8355950,200,Discontinued,2745
8355968,360,Discontinued,52070
8355976,360,Discontinued,52070
8355984,360,Discontinued,52070
8355992,380,Pre Active,52070
8356008,400,Active,4401
8356032,360,Discontinued,52070
8356040,360,Discontinued,52070
8356057,360,Discontinued,52070
8356065,200,Discontinued,2745
8356073,360,Discontinued,52070
8356081,360,Discontinued,52070
8356115,360,Discontinued,52070
8356123,360,Discontinued,52070
8356131,360,Discontinued,52070
8356149,360,Active,52070
8356156,360,Active,52070
8356164,340,Discontinued,2387
8356172,340,Pre Active,2387
8356180,340,Discontinued,2387
8356198,340,Pre Active,4173
8356255,360,Active,52070
8356263,360,Discontinued,52070
8356271,360,Pre Active,52070
8356297,360,Discontinued,52070
8356313,360,Pre Active,52070
8356321,360,Discontinued,52070
8356339,360,Discontinued,52070
8356347,360,Discontinued,52070
8356354,360,Discontinued,52070
8356362,360,Seasonal,52070
8356370,360,Discontinued,52070
8356388,360,Active,52070
8356396,360,Active,52070
8356404,360,Active,52070
8356412,360,Discontinued,52070
8356446,360,Pre Active,85243
8356453,360,Active,2387
8356461,200,Discontinued,2745
8356479,200,Discontinued,2745
8356487,200,Discontinued,2745
8356495,200,Pre Active,2745
8356537,200,Pre Active,2745
8356586,360,Seasonal,3999
8356594,360,Seasonal,3999
8356610,360,Seasonal,3999
8356628,200,Discontinued,2745
